,listing_id,id,date,reviewer_id,reviewer_name,comments,review_lang
1644,7881551,65614368,2016-03-15,37628850,Alexander, Excellent ,ca
1666,7881551,79222108,2016-06-12,74838591,Orlando, Jason foi atencioso e muito r pido para resolver alguns problemas com o apartamento problemas que n o foram sua culpa A localiza o fant stica em um dos quarteir es mais bonitos de Boston a menos de 5 minutos do metr O apartamento tem um timo quarto sala o banheiro e a pequena cozinha funcionam bem Senti falta apenas de uma mesa para fazer uma refei o e para trabalhar ,pt
1702,6765855,38456580,2015-07-15,24604927,Mélissa," Kartik est un h te en or , Tout tait parfait pour ma premi re exp rience airbnb , Kartik a facilit le check in , Dans la chambre il y avait des chantillons de shampooing serviettes etc , Il m a aussi propos du caf pour le petit d jeuner C etait parfait , Merci encore Kartik ",fr
1725,8624898,51563018,2015-10-21,45042948,Sarunthorn, Good ,so
1728,8624898,55977602,2015-12-07,19828178,Florian, Logement cosy dans un quartier tr s proche du centre tr s accessible et pourtant peu ch re Petit probl me de chauffage pendant la nuit et propret qui laisse d sirer ne pas soulever la lunette des toilettes par exemple A noter galement que le parking gratuit ne l est que le week end Mais tr s belle vue sur la skyline de Boston 5 min en voiture Bon rapport qualit prix dans l ensemble pour un premier week end Boston ,fr
1748,8624898,79173812,2016-06-11,73224671,Shan,  ,zh-cn
1766,8624898,89716828,2016-07-29,23813215,Andreas," Die Lage der Unterkunft mit direkter Anbindung zum Flughafen ist Top F r amerikanische Verh ltnisse angemessen sauber und ausgestattet Im gro en und ganzen nichts gro auszusetzen , Jordan war immer sehr schnell ber den Airbnb App Chat zu erreichen und hat wertvolle Tipps gegeben , Anbindung an die Stra enbahn perfekt ca 3 min zu Fu und 15 bis ins Zentrum von Boston , Alles in allem sehr zufriedenstellend und eine der g nstigsten Unterk nfte in Boston ",de
1772,8624898,94407877,2016-08-15,31674053,Luca," Posizione molto comoda rispetto all aeroporto e al centro citt fermata metro a pochi passi , Appartamento bello grande e confortevole , Pu essere migliorata la pulizia della doccia e di lenzuola e asciugamani ",it
1821,6134867,50683879,2015-10-13,14944382,Gabriella, V ldigt bra l genhet rent och snyggt Bra l ge N ra butiker och restauranger Kan verkligen rekommendera denna l genhet ,sv
1830,6134867,56608901,2015-12-15,10228695,Cristian," Muy buena atenci n en este departamento Se agradece y esperamos volver , Gracias jeff",es
1857,6134867,73149603,2016-05-07,16363097,Brifon08," Notre h tesse nous appeler apr s notre arriv e , ",fr
1889,1497879,7340525,2013-09-16,8118877,Lukas, Nice apartment nice Host ,ro
1894,1497879,7645956,2013-09-28,795464,Zahid, proche du m tro et une station de l a roport ce qui m a permis d arriver en peu de temps l a roport,fr
1946,1497879,12144681,2014-04-24,10927045,Bruno," Excellente situation g ographique pour visiter Boston deux stations du m tro du centre ville et une de l a roport , le logement est en sous sol avec fen tres peu lumineux pas tr s insonoris avec l appartement du dessus , petite cuisine avec r frig rateur micro ondes cafeti re Sarah met disposition c r ales et caf etc , salle de bain savon m dicaments basiques serviettes ",fr
1987,1497879,18645011,2014-08-30,10376111,Massimo, Sara stata gentile puntuale e affidabile La camera spaziosa e tranquilla il bagno piccolino ma c tutto Posizione comodissima per l aeroporto come indicato nell annuncio ma anche il centro si raggiunge in poche fermate di metro ,it
1988,1497879,18797646,2014-09-01,10300562,Denis," Sara veramente un ottima host L appartamento molto pulito ordinato e organizzato di tutto dal forno a microonde al frigo dal sapone allo shampoo agli asciugamani , Perfino caff e altro per colazione , Il quartiere molto tranquillo a pochissimi minuti dal centro in metro , Sara molto disponibile e organizzata predisponendo tutte le informazioni di cui si hanno bisogno tra cui piantine e un perfino un quaderno con tutte le informazioni su dove mangiare i prezzi le cose da vedere e alcuni consigli , Ci siamo trovati veramente bene e lo consiglio vivamente a tutti ",it
2000,1497879,21943405,2014-10-27,19785528,Jose Edwin, El apartamento est perfecto Es tranquilo y est muy cerca de la ciudad y el aeropuerto Recomendable ,es
2050,1497879,32503601,2015-05-19,28626807,Angel, Sara es muy amable Nos dio todas las indicaciones necesarias y estuvo atenta a nuestra llegada,es
2097,1497879,49319476,2015-10-03,38739060,Franziska, Sarah war nett und hat uns freundlich empfangen Ebenso hat sie sich grosse M he gegeben viele Infos zu sammeln und ihren G sten einen tollen berblick ber die Gegend zu verschaffen Leider war anhand des Inserates nicht ersichtlich dass das Zimmer im Untergeschoss ist und ber keine Fenster verf gt Die sehr steile und enge Treppe dort hinunter fand ich be ngstigend Ebenfalls k nnte man in Sachen Hygiene und Sauberkeit noch einiges verbessern ,de
2159,1497879,69636399,2016-04-12,13453651,João, A estada no apartamento da Sara foi excelente Acomoda o confort vel limpa organizada e a poucos metros do metr ,pt
2198,1497879,88490003,2016-07-24,4031089,Mélodie, L appartement est conforme la description et est tr s bien situ 5 minutes pied du m tro 3 stations pour rejoindre downtown et tout proche de l a roport pour ceux qui arrivent ou repartent en avion Il est tr s bien quip et Sara est disponible Elle r pond rapidement aux questions et nous a chaleureusement accueilli Un tr s bon plan sur Boston ville si ch re en qualit de logement ,fr
2233,8930592,64412584,2016-03-03,2809730,Anysia," Dan tait tr s gentil il prenait souvent de nos nouvelles tait pr sent en cas de besoin , La maison est vraiment jolie et propre le quartier est tranquille ",fr
2269,8930592,87848662,2016-07-22,73686584,漢坤,  7 9 ,ko
2279,4924009,28826784,2015-03-30,28815032,Romina, Regular El departamento estaba sin terminar Huecos en la pared con cables que salian La television no andaba lo reclame y nunca lo soluciono El departamento tiene buena ubicacion Cerca de todo para moverse a pie Ofrece todos los utensillos y aseos para el ba o El anfitrion no respondia en forma inmediata ,es
2299,4924009,50926436,2015-10-16,37419331,Mercedes," El departamento es mas chico de lo que parece esta en buen estado El edificio no es lindo se encuentra al lado de una pizzer a , En mi solicitud puse que eramos tres personas solo habia una cama tuve que comprar yo misma un colch n inflable para dormir ya que no ten a otra opci n fue un mal entendido para tener en cuenta , El departamento se encuentra bien ubicado ",es
2302,4924009,53506369,2015-11-09,46298707,Séverine," Le logement tait bien situ , Par contre nous l avons trouv sale il y avait des restes de nourritures sous le lit la salle de bain tait sale et les draps n avaient vraisemblablement pas t chang s , Nous n avons pas vu Ahmed il nous a envoy son assistant venu en coup de vent notre arriv e pour nous remettre les cl s Nous n avons vu personne notre d part et avons laiss les cl s o nous pouvions ",fr
2325,4924009,95975129,2016-08-21,81385083,Jorge, N a,tl
2326,4924009,97468253,2016-08-27,62577797,Gustavo G., Todo m s qu bien El departamento es chico pero con todas las comodidades y la ubicaci n es espectacular ,es
2331,8090623,48566320,2015-09-27,42837324,Daniel, accueil tr s chaleureux et emplacement excellent dans un tr s beau quartier,fr
2343,8090623,70754677,2016-04-20,60649998,Sébastien," L appartement de Thomas est situ dans le tr s beau quartier de Beacon Hill lui m me tr s bien situ dans Boston Ville que l on peut admirer depuis les toits chez Thomas , L acceuil a t tr s chaleureux et Thomas s est montr la fois disponible et avide de nous faire conna tre la ville o il vit ",fr
2355,8090623,89319042,2016-07-28,85122180,Elisabeth, Accueil tr s chaleureux Nombreux conseils Quartier fort sympathique et terrasse de l immeuble aussi avec vue magnifique L emplacement est cependant bruyant du fait de la proximit de l autoroute urbaine ,fr
2363,12599820,97441686,2016-08-27,88731866,翀, nice place,ro
2392,4967219,36693787,2015-06-30,7624707,Typhaine, Anthony a t tr s disponible pour moi Sa famille a t tr s accueillante La chambre tait propre rien dire ,fr
2400,4967219,38833256,2015-07-19,29708662,Yu,  ,zh-cn
2408,4967219,41686881,2015-08-08,39697072,Maria Camila, Excelente ubicacion a unos pocos pasos de la estacion del tren El barrio muy agradable y la habitacion muy limpia y comoda ,es
2412,4967219,43930369,2015-08-23,33472361,Le,  ,zh-cn
2418,4967219,45657472,2015-09-05,33751301,Yanjun,  ,zh-cn
2421,4967219,46369603,2015-09-10,29021507,Andrea, Muy amables Habitaci n y sabanas y toallas muy limpio Ba o y cocina limpio Anfitriones gentiles cerca de subte Recomendable suerte,es
2430,4967219,49765740,2015-10-06,35223929,Sandra,"  Anbindung an die U Bahn ,  WIFI ,  Kostenloser Parkplatz ,  Kommunikation ,  ,  L rm durch nahe gelegene Interstate ,  Badezimmer nicht sauber , ",de
2440,4967219,52966773,2015-11-03,39663119,CiCi,  mckenna s cafe ,zh-cn
2465,4967219,64359054,2016-03-03,43092155,Anais, Accueil chaleureux de l h te logement pratique pour un s jour d couverte de Boston ,fr
2473,4967219,69257076,2016-04-10,46255820,Bolun,  boston ,zh-cn
2477,4967219,71403153,2016-04-25,49071614,Daniela, Good,so
2481,4967219,75116877,2016-05-19,11901559,Serge, Bon c etait proche du metro mais c etait trop bruyant avec l autoroute devant Chambre sans confort ,fr
2493,4967219,80008310,2016-06-15,14586565,Mathilde," Anthony a t tr s arrangeant pour que l on d pose nos valises avant le check in L appartement est bien situ mais d cid ment trop bruyant proximit de l autoroute , , Anthony allowed us to drop off our luggages before check in time His place is very close to the station and the freeway Convenient but very noise ",fr
2513,753446,47573657,2015-09-20,15145811,Lucile, Super accueil Sami est venu nous chercher en voiture la station de m tro qui se trouve 5 min de chez lui Il nous a donn des gateaux pour le petit d jeuner L appartement est propre et nous avons pass un tr s bon moment Sami parle fran ais ce qui nous a bien aid ,fr
2523,753446,52179613,2015-10-26,47059246,Isabelle," Sami est un tr s bon h te il nous a fait sentir a notre aise tr s rapidement Il a r pondu a nos questions et nous a donn s des petits conseils pour notre s jour la chambre tait tr s propre Nous avons ador visit Boston et nous recommandons sans h siter la chambre de Sami ,  , ",fr
2533,753446,65240393,2016-03-12,56179200,Takahiro,  Sami Sami ,ja
2537,753446,68166729,2016-04-02,62033696,Delayne, Sami ist ein super Gastgeber Er ist extra bis 1 Uhr nachts wach geblieben um uns Rein zu lassen da unser Flug so sp t ankam Zimmer und Badezimmer waren 100 sauber Sami ist total nett und wenn man Hilfe braucht kann man sich an ihn wenden Die Verbindung nach Boston k nnte besser sein aber es f hrt ein Bus zur Metro und dann nochmal mit der Metro ca 25 min ,de
2539,753446,69174766,2016-04-09,62660352,Robert, Sami ha sido un muy buen anfitri n nos ha hecho sentir como en casa La habitaci n es tal cual se muestra en la foto perfecta si s lo buscas un sitio donde dormir y quieres visitar Boston como en nuestro caso La casa estaba muy limpia y todo muy ordenado Se agradece ,es
2551,753446,75778416,2016-05-23,8384028,Johann," Sami est tr s sympa et nous a bien accueilli m me si nous tions trop fatigu s le soir pour rester discuter on particuli rement bien dormi en fait a faisait longtemps qu on a pas aussi bien dormi L appartement est tr s propre et bien rang la salle de bain est grande et tout comme le reste de l appartement elle est tr s propre ,  , Merci Sami pour cet accueil et bient t j esp re ",fr
2564,753446,83079141,2016-07-01,61804950,Luc," Excellent s jour chez Sami Notre h te tr s flexible nous a r serv un accueil chaleureux et sympathique La chambre et la salle de bain tait tr s tr s propres et tr s confortable Le quartier est calme on gare la voiture tr s facilement dans la rue , Si vous passez par Boston n h sitez pas c est l h te id al ,  , ",fr
2595,1197857,20156604,2014-09-24,20776272,Juan," Todo perfecto como se mencionaba en el aviso , Everything perfect ",es
2620,1197857,49312390,2015-10-03,35403228,Maarten, Appartement voldeed aan de verwachtingen Goed bereikbaar met het openbaar vervoer Voor luchthaven moet je wel paar keer overstappen ,nl
