,id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,city,zipcode,market,smart_location,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,len_name,len_host_about,len_summary,len_description,len_neighborhood_overview,len_transit,count_amenities,count_host_verifications,amenities_wireless internet,amenities_heating,amenities_kitchen,amenities_smoke detector,amenities_essentials,amenities_dryer,amenities_washer,amenities_internet,amenities_shampoo,amenities_tv,amenities_carbon monoxide detector,amenities_fire extinguisher,amenities_free parking on premises,amenities_family/kid friendly,amenities_first aid kit,amenities_cable tv,amenities_indoor fireplace,amenities_pets live on this property,amenities_hangers,amenities_elevator in building,amenities_hair dryer,amenities_laptop friendly workspace,amenities_iron,amenities_safety card,amenities_air conditioning,amenities_24-hour check-in,amenities_buzzer/wireless intercom,amenities_dog(s),amenities_pets allowed,amenities_gym,amenities_cat(s),amenities_hot tub,amenities_wheelchair accessible,amenities_breakfast,amenities_suitable for events,amenities_pool,amenities_lock on bedroom door,amenities_doorman,amenities_smoking allowed,amenities_other pet(s),amenities_washer / dryer
40,4218733,460,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Queen Anne,1.0,1,1,West Queen Anne,Seattle,98119,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,110.0,40.0,2,15.0,2,1 month to 2 months,2 days ago,19,46,76,351,71,2014-10-09,90.0,10.0,8.0,10.0,10.0,10.0,9.0,0,moderate,0,0,1,4.7,33,228.0,147.0,1000,256.0,282.0,17,5,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2715623,802,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Queen Anne,1.0,1,1,West Queen Anne,Seattle,98119,Seattle,"Seattle, WA",1,House,Entire home/apt,3,1.0,1.0,2.0,Real Bed,148.0,100.0,2,20.0,3,1 month to 2 months,today,0,13,43,310,9,2014-06-02,91.0,9.0,10.0,9.0,9.0,10.0,10.0,0,strict,1,1,1,0.46,35,1005.0,249.0,1000,628.0,350.0,11,4,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1392332,1180,"Seattle, Washington, United States",,,,0,Queen Anne,1.0,1,1,West Queen Anne,Seattle,98119,Seattle,"Seattle, WA",1,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,350.0,100.0,4,0.0,2,2 weeks to 1 month,5 months ago,0,3,33,308,41,2013-07-29,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0,moderate,0,0,1,1.38,32,52.0,250.0,1000,232.0,503.0,17,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
43,7308567,546,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Queen Anne,1.0,1,1,West Queen Anne,Seattle,98119,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,3,1.5,1.0,2.0,Real Bed,150.0,50.0,1,0.0,2,1 month to 2 months,today,8,34,64,339,18,2015-07-28,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,3.35,31,323.0,241.0,1000,482.0,538.0,15,4,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,6575380,116,"Seattle, Washington, United States",within a day,50.0,100.0,0,Queen Anne,1.0,1,1,West Queen Anne,Seattle,98109,Seattle,"Seattle, WA",1,House,Private room,5,1.0,1.0,1.0,Real Bed,150.0,,1,0.0,1,1 month to 2 months,3 weeks ago,0,0,11,285,9,2015-08-22,100.0,10.0,10.0,9.0,9.0,10.0,10.0,0,flexible,0,0,1,1.99,23,719.0,250.0,1000,1000.0,366.0,12,5,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45,6004058,830,"Seattle, Washington, United States",within a day,50.0,100.0,0,Queen Anne,1.0,1,1,West Queen Anne,Seattle,98119,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Futon,100.0,,1,0.0,1,1 month to 2 months,4 weeks ago,28,58,87,87,20,2015-04-18,92.0,9.0,9.0,9.0,9.0,9.0,9.0,0,flexible,0,0,1,2.29,31,489.0,248.0,1000,430.0,656.0,15,5,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,9550869,818,"Seattle, Washington, United States",within a day,90.0,100.0,0,Queen Anne,1.0,1,1,West Queen Anne,Seattle,98119,Seattle,"Seattle, WA",1,Bungalow,Entire home/apt,10,3.0,4.0,4.0,Real Bed,349.0,200.0,1,0.0,1,1 month to 2 months,3 days ago,30,60,90,354,0,,,,,,,,,0,strict,0,0,1,,20,0.0,220.0,1000,305.0,442.0,13,5,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,8515408,1210,US,within an hour,100.0,100.0,0,Queen Anne,1.0,1,1,West Queen Anne,Seattle,98119,Seattle,"Seattle, WA",1,Bungalow,Entire home/apt,2,1.0,0.0,1.0,Real Bed,110.0,50.0,1,0.0,2,1 month to 2 months,a week ago,30,60,89,89,3,2015-10-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,1.06,32,0.0,242.0,846,251.0,114.0,14,4,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48,5383192,138,"Seattle, Washington, United States",,,,0,Queen Anne,1.0,1,1,West Queen Anne,Seattle,98119,Seattle,"Seattle, WA",1,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,160.0,55.0,2,25.0,2,1 month to 2 months,4 weeks ago,0,0,20,295,1,2015-06-29,100.0,8.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,0.16,31,148.0,209.0,1000,322.0,108.0,18,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,1112092,993,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Queen Anne,1.0,1,1,West Queen Anne,Seattle,98119,Seattle,"Seattle, WA",1,House,Entire home/apt,4,1.0,1.0,3.0,Real Bed,130.0,75.0,2,25.0,3,1 month to 2 months,2 weeks ago,30,60,89,89,26,2013-05-05,95.0,10.0,10.0,9.0,10.0,10.0,9.0,1,moderate,0,0,1,0.8,35,512.0,0.0,694,0.0,0.0,6,5,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,7772661,135,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Queen Anne,1.0,1,1,West Queen Anne,Seattle,98119,Seattle,"Seattle, WA",1,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,99.0,50.0,2,50.0,1,1 month to 2 months,1 week ago,25,51,81,142,2,2015-12-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,2.0,34,0.0,243.0,298,0.0,0.0,18,5,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,9254900,485,"Seattle, Washington, United States",within an hour,100.0,100.0,0,,1.0,1,1,West Queen Anne,Seattle,98119,Seattle,"Seattle, WA",0,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,100.0,40.0,1,0.0,1,1 month to 2 months,4 days ago,0,15,29,29,0,,,,,,,,,0,flexible,0,0,1,,28,0.0,302.0,302,0.0,0.0,5,4,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,7714294,1088,"Seattle, Washington, United States",,,,0,Queen Anne,2.0,1,1,West Queen Anne,Seattle,98119,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Futon,137.0,20.0,2,20.0,2,1 month to 2 months,4 days ago,0,0,28,303,3,2015-08-18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0,0,2,0.64,35,310.0,251.0,1000,479.0,196.0,13,5,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,10310373,151,"Seattle, Washington, United States",,,,0,Queen Anne,1.0,1,0,West Queen Anne,Seattle,98119,Seattle,"Seattle, WA",1,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,20.0,,1,0.0,1,1 month to 2 months,yesterday,18,46,76,351,0,,,,,,,,,0,flexible,0,0,1,,29,0.0,248.0,248,0.0,0.0,12,3,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
54,9368342,1737,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Queen Anne,1.0,1,1,West Queen Anne,Seattle,98119,Seattle,"Seattle, WA",1,Townhouse,Entire home/apt,2,1.5,1.0,1.0,Real Bed,150.0,50.0,2,30.0,4,1 month to 2 months,a week ago,0,0,0,212,0,,,,,,,,,0,strict,0,0,1,,27,187.0,249.0,1000,1000.0,233.0,17,4,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,6361863,373,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Queen Anne,1.0,1,1,West Queen Anne,Seattle,98119,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,145.0,30.0,2,10.0,2,1 month to 2 months,today,15,39,69,331,44,2015-05-16,94.0,10.0,10.0,10.0,10.0,10.0,9.0,0,moderate,0,0,1,5.64,34,253.0,266.0,1000,698.0,594.0,16,5,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,8105221,572,"Seattle, Washington, United States",within a day,70.0,100.0,0,Queen Anne,1.0,1,1,West Queen Anne,Seattle,98119,Seattle,"Seattle, WA",1,Townhouse,Private room,2,1.0,1.0,1.0,Futon,80.0,,1,0.0,1,1 month to 2 months,2 weeks ago,30,60,90,364,10,2015-09-07,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,2.5,35,404.0,243.0,1000,409.0,143.0,12,5,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
57,3269390,684,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Queen Anne,3.0,1,1,West Queen Anne,Seattle,98119,Seattle,"Seattle, WA",1,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,95.0,60.0,1,0.0,3,1 month to 2 months,1 week ago,18,32,50,321,77,2014-06-23,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0,0,1,4.12,25,0.0,248.0,1000,493.0,216.0,18,5,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,4566393,567,"Seattle, Washington, United States",,,,0,Queen Anne,1.0,1,0,West Queen Anne,Seattle,98119,Seattle,"Seattle, WA",1,House,Entire home/apt,4,2.5,3.0,3.0,Real Bed,400.0,120.0,4,20.0,2,1 month to 2 months,13 months ago,30,60,90,365,0,,,,,,,,,0,moderate,0,0,1,,35,0.0,143.0,356,164.0,27.0,12,2,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,9282409,1682,"Seattle, Washington, United States",within a day,100.0,100.0,0,Queen Anne,1.0,1,1,West Queen Anne,Seattle,98119,Seattle,"Seattle, WA",1,House,Private room,2,2.0,1.0,1.0,Real Bed,85.0,,1,0.0,2,1 month to 2 months,7 weeks ago,0,0,0,247,2,2015-11-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,1.3,31,0.0,295.0,576,0.0,0.0,12,6,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,8095168,1093,"Seattle, Washington, United States",,,,0,Queen Anne,2.0,1,1,West Queen Anne,Seattle,98119,Seattle,"Seattle, WA",1,Apartment,Private room,2,1.0,1.0,1.0,Futon,70.0,20.0,1,0.0,1,1 month to 2 months,2 months ago,0,0,0,103,1,2015-09-08,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,2,0.25,33,310.0,497.0,1000,247.0,157.0,17,5,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
61,2746782,1155,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Queen Anne,5.0,1,1,West Queen Anne,Seattle,98119,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,90.0,25.0,1,0.0,2,1 week to 2 weeks,yesterday,18,45,45,103,109,2014-04-21,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,strict,1,1,5,5.24,26,263.0,233.0,1000,137.0,100.0,8,7,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,6424982,231,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Queen Anne,1.0,1,0,West Queen Anne,Seattle,98119,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,1.0,Real Bed,80.0,,2,15.0,1,1 Week or less,2 days ago,29,59,89,345,52,2015-05-29,92.0,9.0,9.0,10.0,10.0,10.0,9.0,0,flexible,0,0,1,7.06,27,218.0,239.0,1000,294.0,135.0,10,4,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63,762029,1158,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Queen Anne,5.0,1,1,West Queen Anne,Seattle,98119,Seattle,"Seattle, WA",1,Camper/RV,Private room,2,1.0,1.0,2.0,Real Bed,60.0,25.0,2,0.0,2,1 Week or less,yesterday,19,44,44,102,191,2012-11-05,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,strict,1,1,5,4.96,35,263.0,43.0,1000,89.0,40.0,7,7,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64,8988281,226,"Seattle, Washington, United States",within an hour,67.0,100.0,0,Queen Anne,1.0,1,0,West Queen Anne,Seattle,98119,Seattle,"Seattle, WA",1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,175.0,78.0,4,50.0,1,2 weeks to 1 month,today,30,48,48,48,0,,,,,,,,,0,moderate,0,0,1,,30,56.0,243.0,1000,362.0,51.0,10,2,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7077910,1242,"Seattle, Washington, United States",within an hour,100.0,100.0,0,,1.0,1,1,Adams,Seattle,98107,Seattle,"Seattle, WA",0,House,Entire home/apt,6,2.5,3.0,4.0,Real Bed,170.0,100.0,6,100.0,4,1 month to 2 months,4 days ago,23,25,25,27,9,2015-08-10,91.0,9.0,9.0,10.0,10.0,10.0,9.0,0,strict,0,0,1,1.82,35,29.0,297.0,1000,26.0,221.0,20,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
66,3772674,515,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Ballard,1.0,1,1,Adams,Seattle,98107,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85.0,50.0,2,20.0,3,1 month to 2 months,today,20,45,75,347,65,2014-08-28,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0,0,1,3.94,22,420.0,226.0,1000,245.0,223.0,17,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,7021906,287,"Seattle, Washington, United States",within a few hours,100.0,100.0,1,Ballard,4.0,1,1,Adams,Seattle,98107,Seattle,"Seattle, WA",1,House,Entire home/apt,12,3.5,5.0,7.0,Real Bed,465.0,250.0,1,0.0,3,1 month to 2 months,today,3,26,46,175,5,2015-09-18,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,strict,0,0,1,1.38,32,710.0,491.0,1000,187.0,312.0,20,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,7618605,1002,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Ballard,1.0,1,1,Adams,Seattle,98107,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,175.0,50.0,1,0.0,1,1 month to 2 months,3 weeks ago,0,0,0,94,5,2015-08-10,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,flexible,0,0,1,1.01,35,81.0,232.0,1000,539.0,196.0,10,6,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,10234558,403,"Seattle, Washington, United States",within an hour,100.0,,0,,1.0,1,0,Adams,Seattle,98107,Seattle,"Seattle, WA",0,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,50.0,,0,0.0,1,1 month to 2 months,yesterday,20,50,80,355,0,,,,,,,,,0,flexible,0,0,1,,34,175.0,218.0,1000,0.0,0.0,17,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70,7021702,341,"Seattle, Washington, United States",,,,0,Ballard,1.0,1,0,Adams,Seattle,98107,Seattle,"Seattle, WA",1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,60.0,,1,0.0,1,1 month to 2 months,6 months ago,0,0,0,166,0,,,,,,,,,0,flexible,0,0,1,,32,0.0,245.0,245,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,7680439,1434,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Ballard,1.0,1,1,Adams,Seattle,98107,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,1.0,Pull-out Sofa,59.0,12.0,1,0.0,1,1 month to 2 months,3 weeks ago,25,55,85,360,16,2015-08-12,93.0,9.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,3.29,33,223.0,249.0,1000,174.0,215.0,20,6,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
72,4258515,1542,"Seattle, Washington, United States",within an hour,90.0,100.0,0,Ballard,1.0,1,1,Adams,Seattle,98107,Seattle,"Seattle, WA",1,Apartment,Private room,4,1.0,1.0,4.0,Real Bed,47.0,15.0,2,10.0,1,1 month to 2 months,yesterday,30,60,89,89,23,2015-05-25,77.0,8.0,8.0,9.0,9.0,9.0,8.0,0,strict,0,1,1,3.07,34,422.0,250.0,1000,487.0,156.0,18,6,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
73,1148517,866,"Seattle, Washington, United States",within a day,100.0,100.0,0,Ballard,1.0,1,1,Adams,Seattle,98107,Seattle,"Seattle, WA",1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,145.0,45.0,4,30.0,2,1 week to 2 weeks,6 weeks ago,29,59,88,88,45,2013-06-13,97.0,9.0,9.0,10.0,10.0,10.0,9.0,0,moderate,1,1,1,1.44,29,481.0,233.0,1000,599.0,175.0,12,6,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,2487892,1515,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Ballard,1.0,1,1,Adams,Seattle,98107,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,1.0,Futon,70.0,,1,0.0,1,1 month to 2 months,today,10,38,68,343,75,2014-03-26,94.0,10.0,9.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,3.46,32,126.0,232.0,1000,324.0,91.0,8,6,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75,3038772,598,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Ballard,1.0,1,1,Adams,Seattle,98107,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,1.0,Real Bed,55.0,25.0,1,10.0,2,1 month to 2 months,2 weeks ago,15,43,73,348,86,2014-06-02,94.0,9.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,4.43,33,753.0,242.0,1000,683.0,830.0,13,5,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76,699460,1188,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Ballard,1.0,1,1,Adams,Seattle,98107,Seattle,"Seattle, WA",1,House,Private room,4,1.0,1.0,2.0,Real Bed,95.0,30.0,2,35.0,2,1 month to 2 months,3 weeks ago,7,22,52,327,151,2012-10-15,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,3.85,23,95.0,66.0,1000,677.0,306.0,11,4,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,4085439,263,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Ballard,1.0,1,1,Adams,Seattle,98107,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,1.0,Real Bed,125.0,,1,0.0,1,1 month to 2 months,a week ago,26,49,79,345,6,2014-09-21,92.0,10.0,10.0,10.0,10.0,10.0,8.0,1,flexible,0,0,1,0.38,22,0.0,248.0,853,419.0,0.0,12,4,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78,8053990,407,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Ballard,3.0,1,1,Adams,Seattle,98107,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,1.0,Real Bed,65.0,45.0,1,0.0,1,2 weeks to 1 month,2 days ago,21,49,79,354,16,2015-08-30,94.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,3,3.75,32,354.0,238.0,1000,407.0,366.0,11,7,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,7011773,578,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Ballard,3.0,1,1,Adams,Seattle,98107,Seattle,"Seattle, WA",1,House,Private room,1,1.0,1.0,1.0,Pull-out Sofa,25.0,,1,0.0,1,1 month to 2 months,3 months ago,0,0,0,55,0,,,,,,,,,0,flexible,0,0,3,,24,354.0,23.0,23,0.0,0.0,5,7,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2467550,1786,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Ballard,1.0,1,1,Adams,Seattle,98107,Seattle,"Seattle, WA",1,House,Entire home/apt,4,1.0,0.0,2.0,Real Bed,40.0,50.0,2,10.0,5,1 month to 2 months,6 weeks ago,0,0,0,48,0,,,,,,,,,0,strict,0,0,1,,31,328.0,82.0,1000,259.0,233.0,16,8,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
81,2686374,1346,"Kirkland, Washington, United States",within an hour,100.0,100.0,0,Ballard,4.0,1,1,Adams,Seattle,98107,Seattle,"Seattle, WA",1,House,Entire home/apt,6,1.0,3.0,4.0,Real Bed,149.0,,4,20.0,1,1 month to 2 months,today,27,49,79,354,165,2014-04-14,95.0,9.0,10.0,10.0,10.0,10.0,9.0,1,moderate,0,0,2,7.84,35,636.0,218.0,1000,736.0,310.0,23,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
82,1956274,871,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Ballard,1.0,1,1,Adams,Seattle,98107,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,125.0,75.0,0,0.0,3,1 month to 2 months,a week ago,27,49,79,354,48,2014-02-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,1,2.11,31,209.0,291.0,937,160.0,118.0,24,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
83,8537192,264,"Seattle, Washington, United States",within a day,67.0,100.0,0,Ballard,3.0,1,1,Adams,Seattle,98107,Seattle,"Seattle, WA",1,House,Private room,2,0.5,1.0,1.0,Real Bed,55.0,,1,0.0,1,1 month to 2 months,5 weeks ago,0,0,0,247,0,,,,,,,,,0,flexible,0,0,2,,35,372.0,250.0,250,0.0,0.0,12,6,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
